,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5053,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,McKinley Park,41.823397385887176,-87.67965316772461,Park
5054,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Bridgeport Art Center,41.83144486202247,-87.6566280453234,Art Gallery
5055,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Target,41.835711107823805,-87.67479548019479,Big Box Store
5056,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Cermak Produce (Archer),41.831222211426784,-87.6759321808782,Grocery Store
5057,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Taqueria Los Comales #8,41.828010396963606,-87.68122597773565,Mexican Restaurant
5058,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,The Duck Inn,41.84439152976563,-87.660044964604,Gastropub
5059,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Phil's Pizza,41.83073678337147,-87.65367237280525,Pizza Place
5060,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Bridgeport Bakery,41.841620679874815,-87.65801562626767,Bakery
5061,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Starbucks Coffee,41.829060659645535,-87.68142207000763,Coffee Shop
5062,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Raymond's Tacos,41.84877311835902,-87.6755392071835,Mexican Restaurant
5063,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Hamburger Heaven Express,41.839976982820936,-87.66129622593542,Diner
5064,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Eleven Eleven Jewelry,41.83153218739988,-87.65686571452778,Art Gallery
5065,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Ignotz Ristorante,41.847784135078236,-87.6830037976459,Italian Restaurant
5066,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Zaytune Mediterranean Grill,41.83720331668269,-87.65103647881698,Mediterranean Restaurant
5067,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Wet Paint Chicago,41.83147108897165,-87.65694496222113,Art Gallery
5068,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Zhou B Art Center,41.830381712445664,-87.65188661955186,Art Gallery
5069,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,cafeteria yesenia,41.816462463114625,-87.66530428716962,Cuban Restaurant
5070,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Mexico Steakhouse,41.840430562444865,-87.66070639776943,Mexican Restaurant
5071,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,The Hut,41.82814738050387,-87.69453734899207,Hot Dog Joint
5072,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Yum Dum Truck,41.83113180382562,-87.65576483636829,Food Truck
5073,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Polo Cafe,41.833666762017295,-87.65105663120234,Breakfast Spot
5074,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Party City,41.83514104774075,-87.66466876566093,Miscellaneous Shop
5075,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Bacchanalia,41.848076636092934,-87.68292619407944,Italian Restaurant
5076,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Antique Taco,41.8309461798614,-87.65122240019075,Mexican Restaurant
5077,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Co-Prosperity Sphere,41.83569178921402,-87.65112314961621,Art Gallery
5078,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Subway,41.83011522645161,-87.66598397331668,Sandwich Place
5079,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Dollar Tree,41.832477836478475,-87.67477574488477,Discount Store
5080,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Riverside Square,41.83719734515505,-87.66517127668766,Shop & Service
5081,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Bridgeport Coffee Company,41.83794324194295,-87.65102282327264,Coffee Shop
5082,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Popeyes Louisiana Kitchen,41.835249364445396,-87.66596162094869,Fried Chicken Joint
5083,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,T-Mobile,41.837595897449454,-87.66516588628292,Mobile Phone Shop
5084,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Redbox,41.83058719313324,-87.67362983047555,Video Store
5085,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Tío Luis Tacos,41.8237,-87.68916,Taco Place
5086,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,CTA - Ashland,41.83920933281217,-87.66531769845008,Train Station
5087,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Ross Dress for Less,41.824190129008514,-87.69015761237823,Clothing Store
5088,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,LA Fitness,41.82411486920688,-87.69013417461578,Gym / Fitness Center
5089,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,GNC,41.83728388675035,-87.66456928411206,Supplement Shop
5090,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Dunkin',41.822619504707866,-87.69078494786777,Donut Shop
5091,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Taste of Chicago Restaurant,41.835602324445354,-87.66588884144949,American Restaurant
5092,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,YMCA,41.84382897826146,-87.68656314726546,Gym / Fitness Center
5093,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Great Clips,41.8373953,-87.6650835,Salon / Barbershop
5094,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Unique Thrift Store,41.8294951049106,-87.67960923487757,Thrift / Vintage Store
5095,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Redbox,41.827594,-87.68222,Video Store
5096,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Chinatown Square,41.837305202403364,-87.67339129150591,Shopping Mall
5097,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Jewel Osco,41.82739007563876,-87.68382428782184,Supermarket
5098,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Dunkin',41.829972025444704,-87.66589495337297,Donut Shop
5099,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Raymonds Tacos #2,41.84868277359429,-87.67553401540751,Mexican Restaurant
5100,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Martinez Grocery,41.83474265339659,-87.65097202332134,Grocery Store
5101,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Miceli's Deli,41.847008953289674,-87.68312270657525,Deli / Bodega
5102,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,CTA - 35th/Archer,41.829401476182,-87.6807850599289,Train Station
5103,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Pet Supply Plus,41.836589,-87.664882,Pet Store
5104,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,SUBWAY,41.83732347757298,-87.66553857800994,Sandwich Place
5105,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Sally's Beauty,41.83697199371314,-87.66420863500032,Cosmetics Shop
5106,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Redbox,41.824683,-87.684328,Video Store
5107,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Chicago Indoor Sports,41.82274770552194,-87.66644966745712,Soccer Stadium
5108,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Subway,41.82263157796295,-87.69012770113993,Sandwich Place
5109,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Jimmy John's,41.82973338342586,-87.65072599484152,Sandwich Place
5110,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Johnny O's,41.83068397559299,-87.65046762753101,Hot Dog Joint
5111,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Wendy's,41.823154532171905,-87.69005973638741,Fast Food Restaurant
5112,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Shell,41.830149905556915,-87.6751056925228,Gas Station
5113,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Bruna's Ristorante,41.84760156990758,-87.6834044983343,Italian Restaurant
5114,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Dunkin',41.815714389886075,-87.66542202221706,Donut Shop
5115,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Baskin-Robbins,41.82256224980952,-87.690775081508,Ice Cream Shop
5116,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,White Castle,41.83517508161909,-87.66531233098786,Fast Food Restaurant
5117,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Chiu Quon Restaurant & Cafe,41.83361421033254,-87.67263686029862,Chinese Restaurant
5118,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Jewel-Osco,41.8277693,-87.6827479,Supermarket
5119,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Walgreens,41.8305294,-87.6736825,Pharmacy
5120,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Chicago International Produce Market,41.84551082343829,-87.67399316752699,Grocery Store
5121,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,KFC,41.826750209906926,-87.68408833804608,Fried Chicken Joint
5122,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Dunkin',41.829311717656324,-87.68068931300968,Donut Shop
5123,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,SUBWAY,41.815349927856765,-87.66536053114622,Sandwich Place
5124,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Dunkin',41.830126560615575,-87.6658812373876,Donut Shop
5125,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Lina's Pizza,41.83700678646905,-87.65118619579194,Pizza Place
5126,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,McDonald's,41.83189617564272,-87.68035330710383,Fast Food Restaurant
5127,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Dollar Tree,41.83452541469654,-87.6641334130567,Discount Store
5128,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,McDonald's,41.81790746772192,-87.6657472550869,Fast Food Restaurant
5129,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,CTA Bus Stop 4484,41.83287216936706,-87.67313046475108,Bus Station
5130,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Bridgeport Inn,41.84189938895777,-87.65758296172568,Bar
5131,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,CP: Brighton,41.82690308299988,-87.68428642339968,Train Station
5132,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Las Islitas Mariscos,41.846894722605604,-87.68567660213445,Mexican Restaurant
5133,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Burger King,41.82597377722225,-87.68567740917206,Fast Food Restaurant
5134,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,"Daley, Richard J. Park",41.83687582165895,-87.68559694290161,Lake
5135,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Shell,41.84807808418964,-87.67611070169336,Gas Station
5136,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,31st & Western,41.83930715571349,-87.68471967124177,Intersection
5137,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,El Milagro Tortilla,41.839827,-87.685252,Fast Food Restaurant
5138,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Chefs' Warehouse,41.840054,-87.685074,Business Service
5139,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,CTA Bus Stop 8354,41.841034211212545,-87.68480502339231,Bus Stop
5140,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Happy Pets,41.824135,-87.6870719,Pet Store
5141,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Roys Funiture,41.8431378162387,-87.6835113808599,Furniture / Home Store
5142,"McKinley Park, Chicago, IL",41.8316997,-87.67366379999999,Windy City Wanderers - Soccer @ Rauner,41.84330564516645,-87.68633227973643,Soccer Field
5143,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Maria's Packaged Goods & Community Bar,41.838092795144036,-87.65102217878494,Bar
5144,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Zaytune Mediterranean Grill,41.83720331668269,-87.65103647881698,Mediterranean Restaurant
5145,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Jackalope Coffee & Tea,41.83620532591772,-87.6459666671166,Coffee Shop
5146,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Freddie's Pizza,41.83792259904969,-87.64395529901704,Pizza Place
5147,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Co-Prosperity Sphere,41.83569178921402,-87.65112314961621,Art Gallery
5148,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Pancho Pistolas,41.83811497753944,-87.6439210978683,Mexican Restaurant
5149,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Nana,41.834542630504096,-87.64603698283877,Café
5150,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Bridgeport Art Center,41.83144486202247,-87.6566280453234,Art Gallery
5151,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Bridgeport Coffee Company,41.83794324194295,-87.65102282327264,Coffee Shop
5152,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Polo Cafe,41.833666762017295,-87.65105663120234,Breakfast Spot
5153,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Bernice's Tavern,41.835280905732816,-87.64626711023685,Bar
5154,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Cermak Produce,41.83898579575155,-87.64592684336812,Grocery Store
5155,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Palmisano Park,41.843641240395705,-87.64683824262353,Scenic Lookout
5156,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Kimski,41.83809251863777,-87.6510015422747,Korean Restaurant
5157,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Bridgeport Bakery,41.841620679874815,-87.65801562626767,Bakery
5158,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Mariano's Fresh Market,41.836137,-87.6637791,Grocery Store
5159,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Phil's Pizza,41.83073678337147,-87.65367237280525,Pizza Place
5160,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Sugar Shack,41.84540365910636,-87.64279754663526,Ice Cream Shop
5161,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Zhou B Art Center,41.830381712445664,-87.65188661955186,Art Gallery
5162,"Bridgeport, Chicago, IL",41.8379385,-87.651028,The Duck Inn,41.84439152976563,-87.660044964604,Gastropub
5163,"Bridgeport, Chicago, IL",41.8379385,-87.651028,"Hardscrabble Gifts, LLC",41.833371382160415,-87.64618301098406,Gift Shop
5164,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Antique Taco,41.8309461798614,-87.65122240019075,Mexican Restaurant
5165,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Marz Community Brewery,41.82786030288918,-87.65943933675022,Brewery
5166,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Chicago Helicopter Experience,41.8484113911258,-87.64755090156284,Heliport
5167,"Bridgeport, Chicago, IL",41.8379385,-87.651028,5411 Empanadas Truck,41.84576239133775,-87.65664632101395,Food Truck
5168,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Bark N' Bites,41.830842184364066,-87.6439301038759,Pet Store
5169,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Mitchell's Tap,41.83314398291837,-87.64623769349629,Bar
5170,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Gios Cafe & Deli,41.84359244542242,-87.64275499138172,Italian Restaurant
5171,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Homestyle Taste,41.83603274418493,-87.64615227973619,Chinese Restaurant
5172,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Eleven Eleven Jewelry,41.83153218739988,-87.65686571452778,Art Gallery
5173,"Bridgeport, Chicago, IL",41.8379385,-87.651028,McGuane Park,41.841430047488245,-87.6491652024878,Park
5174,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Mexico Steakhouse,41.840430562444865,-87.66070639776943,Mexican Restaurant
5175,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Wingstop,41.8389301548018,-87.64634988055934,Wings Joint
5176,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Hamburger Heaven Express,41.839976982820936,-87.66129622593542,Diner
5177,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Buffalo Wings & Rings,41.8316161,-87.6462546,Wings Joint
5178,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Kawa,41.832003097252944,-87.64603979482088,Japanese Restaurant
5179,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Wet Paint Chicago,41.83147108897165,-87.65694496222113,Art Gallery
5180,"Bridgeport, Chicago, IL",41.8379385,-87.651028,35th Street Red Hots,41.83088136101031,-87.63893742295008,Hot Dog Joint
5181,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Yum Dum Truck,41.83113180382562,-87.65576483636829,Food Truck
5182,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Martinez Grocery,41.83474265339659,-87.65097202332134,Grocery Store
5183,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Connie's Pizza,41.84921445991613,-87.64075656635572,Pizza Place
5184,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Ricobene's,41.84548308263435,-87.63389230631613,Pizza Place
5185,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Taqueria San Jose,41.83491546173505,-87.64616794681362,Mexican Restaurant
5186,"Bridgeport, Chicago, IL",41.8379385,-87.651028,GameStop,41.83784804319266,-87.6460841018416,Video Game Store
5187,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Taipei Cafe,41.84496726726615,-87.64636877554187,Taiwanese Restaurant
5188,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Perfect 10 Spa,41.83821315397876,-87.63521208129751,Cosmetics Shop
5189,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Punky's Pizza & Pasta,41.84538075235853,-87.64175579927414,Pizza Place
5190,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Armour Square Park,41.83443196706756,-87.6352113018499,Park
5191,"Bridgeport, Chicago, IL",41.8379385,-87.651028,La Mexicana Taqueria,41.83071385468989,-87.64663142089769,Mexican Restaurant
5192,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Happiness Chinese,41.83404387642428,-87.64617153410947,Chinese Restaurant
5193,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Guaranteed Rate Field,41.82987314517242,-87.63372302055359,Baseball Stadium
5194,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Del Toro,41.853213073644085,-87.64647720752087,Mexican Restaurant
5195,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Chitown Futbol,41.849724607439484,-87.65830155463374,Soccer Field
5196,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Pleasant House Pub,41.853538938321734,-87.646424470896,Pub
5197,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Moody Tongue Brewery,41.853031249905825,-87.64824566839849,Brewery
5198,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Kathy De's,41.82775099986832,-87.63993018809043,Hot Dog Joint
5199,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Carbon Live Fire Mexican Grill,41.84561332892914,-87.63479804053588,Mexican Restaurant
5200,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Pot Sticker House - Traditional Mandarin Cuisine,41.83712535426352,-87.64617711009907,Restaurant
5201,"Bridgeport, Chicago, IL",41.8379385,-87.651028,T-Mobile,41.839043018757586,-87.64690943062311,Mobile Phone Shop
5202,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Skylark,41.85272422766268,-87.64632522320092,Dive Bar
5203,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Lo-Rez Brewing,41.85377889617017,-87.65274297296608,Brewery
5204,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Stadium Club,41.829609908287075,-87.63373520902698,Lounge
5205,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Ferro's Italian Sandwiches,41.838424118851755,-87.6320440168474,Sandwich Place
5206,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Starbucks,41.83573151657887,-87.67479089890006,Coffee Shop
5207,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Morrie O'Malley's Hot Dogs,41.830687,-87.643549,Hot Dog Joint
5208,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Craft Kave,41.82920921287987,-87.63377448324279,Bar
5209,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Dvorak Park,41.85501165820091,-87.65378504645663,Park
5210,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Mana Contemporary,41.85086848928149,-87.65752215853715,Art Gallery
5211,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Cork & Kerry,41.83460339602432,-87.63419316824013,Bar
5212,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Steak 'n Egger,41.85265503280759,-87.65597360167442,Diner
5213,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Maxwell Street Depot,41.83810604440889,-87.63726806985485,Hot Dog Joint
5214,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Andorka's Sandwich Shop,41.853867715780765,-87.6466566324234,Sandwich Place
5215,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Grand Palace,41.84541411296657,-87.63284501577074,Chinese Restaurant
5216,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Diamond Suites,41.830082072858616,-87.63400169872557,Baseball Stadium
5217,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Chicago Sports Depot,41.831161904259254,-87.63332411019873,Clothing Store
5218,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Vienna Beef Factory Store & Cafe,41.82434018848471,-87.65063252632359,Hot Dog Joint
5219,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Grandstand Limited,41.83088384362006,-87.64129441043988,Sporting Goods Shop
5220,"Bridgeport, Chicago, IL",41.8379385,-87.651028,The UPS Store,41.83551291784575,-87.646045088768,Shipping Store
5221,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Nail Station,41.83006083077329,-87.64606453946705,Spa
5222,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Johnny O's,41.83068397559299,-87.65046762753101,Hot Dog Joint
5223,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Triple Crown Express,41.83878982989852,-87.64637537658106,Chinese Restaurant
5224,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Jimmy John's,41.82973338342586,-87.65072599484152,Sandwich Place
5225,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Ace Bakery,41.8351302922053,-87.64619634266352,Bakery
5226,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Party City,41.83514104774075,-87.66466876566093,Miscellaneous Shop
5227,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Video Strip DVD & Video Game Rental,41.833969649893824,-87.67171151846168,Video Game Store
5228,"Bridgeport, Chicago, IL",41.8379385,-87.651028,George's Restaurant,41.83122045161415,-87.64613204241768,Burger Joint
5229,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Taqueria La Placita,41.83043501772509,-87.67202379951034,Mexican Restaurant
5230,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Impallaria Bakery,41.84019010439125,-87.64150708811698,Bakery
5231,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Jimmy John's,41.83086817774053,-87.64096009310138,Sandwich Place
5232,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Miller Lite Bullpen Sports Bar,41.82919383428206,-87.6337894537516,Sports Bar
5233,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Redbox,41.83988,-87.646319,Video Store
5234,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Park To Shop Supermarket,41.84863365647205,-87.64101352680989,Grocery Store
5235,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Manjares Restaurant,41.85144498508381,-87.66630930542414,Mexican Restaurant
5236,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Han 202,41.837958,-87.641753,Chinese Restaurant
5237,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Riverside Square,41.83719734515505,-87.66517127668766,Shop & Service
5238,"Bridgeport, Chicago, IL",41.8379385,-87.651028,CTA - Ashland,41.83920933281217,-87.66531769845008,Train Station
5239,"Bridgeport, Chicago, IL",41.8379385,-87.651028,T-Mobile,41.837595897449454,-87.66516588628292,Mobile Phone Shop
5240,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Lina's Pizza,41.83700678646905,-87.65118619579194,Pizza Place
5241,"Bridgeport, Chicago, IL",41.8379385,-87.651028,Soluri & Sons,41.829393039637544,-87.64603998257685,Deli / Bodega
5242,"Bridgeport, Chicago, IL",41.8379385,-87.651028,GNC,41.83728388675035,-87.66456928411206,Supplement Shop
5243,"New City, Chicago, IL",41.807533299999996,-87.6564403,The Plant Chicago,41.810567057701455,-87.66089578951252,Farm
5244,"New City, Chicago, IL",41.807533299999996,-87.6564403,Whiner Beer Co. Taproom,41.81053202430846,-87.66058884435216,Brewery
5245,"New City, Chicago, IL",41.807533299999996,-87.6564403,La Internacional,41.81052552442286,-87.66521530077539,Grocery Store
5246,"New City, Chicago, IL",41.807533299999996,-87.6564403,Paleteria Lindo Michoacan,41.80850386619568,-87.66884,Dessert Shop
5247,"New City, Chicago, IL",41.807533299999996,-87.6564403,cafeteria yesenia,41.816462463114625,-87.66530428716962,Cuban Restaurant
5248,"New City, Chicago, IL",41.807533299999996,-87.6564403,Taylor Lauridsen Park,41.817753031372966,-87.64335480767775,Park
5249,"New City, Chicago, IL",41.807533299999996,-87.6564403,Bake For Me,41.816047653974124,-87.64548804602377,Bakery
5250,"New City, Chicago, IL",41.807533299999996,-87.6564403,Back Of The Yards Coffehouse & Roastery,41.80787,-87.67671,Coffee Shop
5251,"New City, Chicago, IL",41.807533299999996,-87.6564403,ALDI,41.80938032091968,-87.66286522150045,Grocery Store
5252,"New City, Chicago, IL",41.807533299999996,-87.6564403,Chase Bank,41.806324,-87.664577,Bank
5253,"New City, Chicago, IL",41.807533299999996,-87.6564403,Walgreens,41.80856320001568,-87.64630420138934,Pharmacy
5254,"New City, Chicago, IL",41.807533299999996,-87.6564403,Planet Fitness,41.80878139946653,-87.67811838350426,Gym / Fitness Center
5255,"New City, Chicago, IL",41.807533299999996,-87.6564403,Popeyes Louisiana Kitchen,41.80854,-87.65981,Fried Chicken Joint
5256,"New City, Chicago, IL",41.807533299999996,-87.6564403,Taqueria Atotonilco,41.80849811115613,-87.66694051845535,Mexican Restaurant
5257,"New City, Chicago, IL",41.807533299999996,-87.6564403,Vienna Beef Factory Store & Cafe,41.82434018848471,-87.65063252632359,Hot Dog Joint
5258,"New City, Chicago, IL",41.807533299999996,-87.6564403,Starbucks,41.802791,-87.643534,Coffee Shop
5259,"New City, Chicago, IL",41.807533299999996,-87.6564403,Walgreens,41.808856520589195,-87.66583040356636,Pharmacy
5260,"New City, Chicago, IL",41.807533299999996,-87.6564403,Starbucks,41.79711903299485,-87.66925498436312,Coffee Shop
5261,"New City, Chicago, IL",41.807533299999996,-87.6564403,Dunkin',41.815714389886075,-87.66542202221706,Donut Shop
5262,"New City, Chicago, IL",41.807533299999996,-87.6564403,Redbox,41.808598,-87.665607,Video Store
5263,"New City, Chicago, IL",41.807533299999996,-87.6564403,America's Best Contacts & Eyeglasses,41.80874079183579,-87.66047070732753,Optical Shop
5264,"New City, Chicago, IL",41.807533299999996,-87.6564403,La Cecina,41.80878,-87.67363,Mexican Restaurant
